chunk_index,dataset,status,http_status,run_time_count,first_run_time,last_run_time,row_count,forecast_wide_rows_upserted,estimated_credits_consumed,expected_credits,expected_rows,elapsed_seconds,request_sha256,chunk_id,raw_path,source,sanity_issue_count,sanity_issues,error_class,error_message
250,gefsatmos,completed,200,5,2021-05-04T18:00:00Z,2021-05-08T18:00:00Z,1240,1240,1240,1240,1240,11.412,204644670af1a43070d7b1abd3ffd78c0df65f07b125aecb05edaad7aacb71c0,full_tactical_backfill_ok_tmax_gefsatmos_204644670af1,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210504_180000_to_20210508_180000/204644670af1a43070d7b1abd3ffd78c0df65f07b125aecb05edaad7aacb71c0.ndjson.gz,api_fetched,0,,,
251,gefsatmos,completed,200,5,2021-05-09T18:00:00Z,2021-05-13T18:00:00Z,1240,1240,1240,1240,1240,12.241,689026d7eb16f66a64875c742ce4d1f371eeb24ca220a3194d4ed394fb04ae41,full_tactical_backfill_ok_tmax_gefsatmos_689026d7eb16,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210509_180000_to_20210513_180000/689026d7eb16f66a64875c742ce4d1f371eeb24ca220a3194d4ed394fb04ae41.ndjson.gz,api_fetched,0,,,
252,gefsatmos,completed,200,5,2021-05-14T18:00:00Z,2021-05-18T18:00:00Z,1240,1240,1240,1240,1240,11.124,66e1c527c915a894a70a2dfd24ab67aa081e7efe686d511e077904bbcb66ce98,full_tactical_backfill_ok_tmax_gefsatmos_66e1c527c915,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210514_180000_to_20210518_180000/66e1c527c915a894a70a2dfd24ab67aa081e7efe686d511e077904bbcb66ce98.ndjson.gz,api_fetched,0,,,
253,gefsatmos,completed,200,5,2021-05-19T18:00:00Z,2021-05-23T18:00:00Z,1240,1240,1240,1240,1240,11.798,9619855e04e8c0f6408a1e6c4a412b6680fb6ab00c37b50a5c70c751dd7ed695,full_tactical_backfill_ok_tmax_gefsatmos_9619855e04e8,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210519_180000_to_20210523_180000/9619855e04e8c0f6408a1e6c4a412b6680fb6ab00c37b50a5c70c751dd7ed695.ndjson.gz,api_fetched,0,,,
254,gefsatmos,completed,200,5,2021-05-24T18:00:00Z,2021-05-28T18:00:00Z,1240,1240,1240,1240,1240,11.137,655e7f64e490178db8b70c283ea2ba49a6a6019256665b1243b0e364b20e22ca,full_tactical_backfill_ok_tmax_gefsatmos_655e7f64e490,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210524_180000_to_20210528_180000/655e7f64e490178db8b70c283ea2ba49a6a6019256665b1243b0e364b20e22ca.ndjson.gz,api_fetched,0,,,
255,gefsatmos,completed,200,5,2021-05-29T18:00:00Z,2021-06-02T18:00:00Z,1240,1240,1240,1240,1240,11.87,2acb01086bff75686b45a0130a075b50c26029decfd4a0c301e3564ecbd009bb,full_tactical_backfill_ok_tmax_gefsatmos_2acb01086bff,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210529_180000_to_20210602_180000/2acb01086bff75686b45a0130a075b50c26029decfd4a0c301e3564ecbd009bb.ndjson.gz,api_fetched,0,,,
256,gefsatmos,completed,200,5,2021-06-03T18:00:00Z,2021-06-07T18:00:00Z,1240,1240,1240,1240,1240,11.649,2bc205ffbaa0d392b034ea45abaf8cb78894a1badef93c762e3f79ce543dbf68,full_tactical_backfill_ok_tmax_gefsatmos_2bc205ffbaa0,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210603_180000_to_20210607_180000/2bc205ffbaa0d392b034ea45abaf8cb78894a1badef93c762e3f79ce543dbf68.ndjson.gz,api_fetched,0,,,
257,gefsatmos,completed,200,5,2021-06-08T18:00:00Z,2021-06-12T18:00:00Z,1240,1240,1240,1240,1240,11.831,8c8f2f9a0bfe5383a0ca1c5c5d115831c1ab371eef61cd6926f6991158ff7d15,full_tactical_backfill_ok_tmax_gefsatmos_8c8f2f9a0bfe,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210608_180000_to_20210612_180000/8c8f2f9a0bfe5383a0ca1c5c5d115831c1ab371eef61cd6926f6991158ff7d15.ndjson.gz,api_fetched,0,,,
258,gefsatmos,completed,200,5,2021-06-13T18:00:00Z,2021-06-17T18:00:00Z,1240,1240,1240,1240,1240,10.977,a612f3c76ca2797b6960769f254eed493b90413cd569d942d0dca74fe7c5704a,full_tactical_backfill_ok_tmax_gefsatmos_a612f3c76ca2,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210613_180000_to_20210617_180000/a612f3c76ca2797b6960769f254eed493b90413cd569d942d0dca74fe7c5704a.ndjson.gz,api_fetched,0,,,
259,gefsatmos,completed,200,5,2021-06-18T18:00:00Z,2021-06-22T18:00:00Z,1240,1240,1240,1240,1240,12.123,49db97f2ab48a8a0f8651fbf5e9b83f253dec5ca69febcad5047356ceca4845f,full_tactical_backfill_ok_tmax_gefsatmos_49db97f2ab48,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210618_180000_to_20210622_180000/49db97f2ab48a8a0f8651fbf5e9b83f253dec5ca69febcad5047356ceca4845f.ndjson.gz,api_fetched,0,,,
260,gefsatmos,completed,200,5,2021-06-23T18:00:00Z,2021-06-27T18:00:00Z,1240,1240,1240,1240,1240,10.981,2629b65a0bad64420ee42258e4f0b7be4299bb4d60bc627bfd644c868078a6f9,full_tactical_backfill_ok_tmax_gefsatmos_2629b65a0bad,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210623_180000_to_20210627_180000/2629b65a0bad64420ee42258e4f0b7be4299bb4d60bc627bfd644c868078a6f9.ndjson.gz,api_fetched,0,,,
261,gefsatmos,completed,200,5,2021-06-28T18:00:00Z,2021-07-02T18:00:00Z,1240,1240,1240,1240,1240,11.47,1c1a6f4a13e69f4f7b8aa4ee37b9f1ddff2b6d4623ba13c801f74573e7e764e6,full_tactical_backfill_ok_tmax_gefsatmos_1c1a6f4a13e6,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210628_180000_to_20210702_180000/1c1a6f4a13e69f4f7b8aa4ee37b9f1ddff2b6d4623ba13c801f74573e7e764e6.ndjson.gz,api_fetched,0,,,
262,gefsatmos,completed,200,5,2021-07-03T18:00:00Z,2021-07-07T18:00:00Z,1240,1240,1240,1240,1240,11.615,2e694871f6d21cb8ae01571ce08598fab7440601a6eb179d54da193c477d1e8c,full_tactical_backfill_ok_tmax_gefsatmos_2e694871f6d2,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210703_180000_to_20210707_180000/2e694871f6d21cb8ae01571ce08598fab7440601a6eb179d54da193c477d1e8c.ndjson.gz,api_fetched,0,,,
263,gefsatmos,completed,200,5,2021-07-08T18:00:00Z,2021-07-12T18:00:00Z,1240,1240,1240,1240,1240,10.909,f3846bce14daf3125cd5c41bd06b390a1da2262b0177a0a8f5e37bf370a31d7b,full_tactical_backfill_ok_tmax_gefsatmos_f3846bce14da,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210708_180000_to_20210712_180000/f3846bce14daf3125cd5c41bd06b390a1da2262b0177a0a8f5e37bf370a31d7b.ndjson.gz,api_fetched,0,,,
264,gefsatmos,completed,200,5,2021-07-13T18:00:00Z,2021-07-17T18:00:00Z,1240,1240,1240,1240,1240,12.008,9bfb691dce7fa741b6221f445fb91ddc9adabc81d77aee1b777aef63267b6379,full_tactical_backfill_ok_tmax_gefsatmos_9bfb691dce7f,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210713_180000_to_20210717_180000/9bfb691dce7fa741b6221f445fb91ddc9adabc81d77aee1b777aef63267b6379.ndjson.gz,api_fetched,0,,,
265,gefsatmos,completed,200,5,2021-07-18T18:00:00Z,2021-07-22T18:00:00Z,1240,1240,1240,1240,1240,10.793,85c157394ef48d203aa8ce2d6c10557f99139a8ab1144abdde71c0b9d4cc8219,full_tactical_backfill_ok_tmax_gefsatmos_85c157394ef4,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210718_180000_to_20210722_180000/85c157394ef48d203aa8ce2d6c10557f99139a8ab1144abdde71c0b9d4cc8219.ndjson.gz,api_fetched,0,,,
266,gefsatmos,completed,200,5,2021-07-23T18:00:00Z,2021-07-27T18:00:00Z,1240,1240,1240,1240,1240,11.401,ea5cab25be635abcef645e2b609a85fd353c1154c59b4331f36951b1894614f2,full_tactical_backfill_ok_tmax_gefsatmos_ea5cab25be63,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210723_180000_to_20210727_180000/ea5cab25be635abcef645e2b609a85fd353c1154c59b4331f36951b1894614f2.ndjson.gz,api_fetched,0,,,
267,gefsatmos,completed,200,5,2021-07-28T18:00:00Z,2021-08-01T18:00:00Z,1240,1240,1240,1240,1240,11.428,79d13877d131ed954913e5b42e11158641406fd302ccc0cab91799b300c12b94,full_tactical_backfill_ok_tmax_gefsatmos_79d13877d131,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210728_180000_to_20210801_180000/79d13877d131ed954913e5b42e11158641406fd302ccc0cab91799b300c12b94.ndjson.gz,api_fetched,0,,,
268,gefsatmos,completed,200,5,2021-08-02T18:00:00Z,2021-08-06T18:00:00Z,1240,1240,1240,1240,1240,11.192,d1bfe6929e59e65fb1628ebb7f1129aa3f54c29350b682088606abc70075cf53,full_tactical_backfill_ok_tmax_gefsatmos_d1bfe6929e59,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210802_180000_to_20210806_180000/d1bfe6929e59e65fb1628ebb7f1129aa3f54c29350b682088606abc70075cf53.ndjson.gz,api_fetched,0,,,
269,gefsatmos,completed,200,5,2021-08-07T18:00:00Z,2021-08-11T18:00:00Z,1240,1240,1240,1240,1240,10.908,ab7f6e2cc5bf4ee8c4b4ecd15ab5e1036d8ab5e21fa6dc73a455343ca850959c,full_tactical_backfill_ok_tmax_gefsatmos_ab7f6e2cc5bf,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210807_180000_to_20210811_180000/ab7f6e2cc5bf4ee8c4b4ecd15ab5e1036d8ab5e21fa6dc73a455343ca850959c.ndjson.gz,api_fetched,0,,,
270,gefsatmos,completed,200,5,2021-08-12T18:00:00Z,2021-08-16T18:00:00Z,1240,1240,1240,1240,1240,11.41,4150bdff34158332c32181e09a71f3965e11d8a7dca80eb78d44d32d34de8d8d,full_tactical_backfill_ok_tmax_gefsatmos_4150bdff3415,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210812_180000_to_20210816_180000/4150bdff34158332c32181e09a71f3965e11d8a7dca80eb78d44d32d34de8d8d.ndjson.gz,api_fetched,0,,,
271,gefsatmos,completed,200,5,2021-08-17T18:00:00Z,2021-08-21T18:00:00Z,1240,1240,1240,1240,1240,11.188,dd2e88d58e5d115151c901968653b92480b1fc11ab6f89191e0e00d9556e4714,full_tactical_backfill_ok_tmax_gefsatmos_dd2e88d58e5d,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210817_180000_to_20210821_180000/dd2e88d58e5d115151c901968653b92480b1fc11ab6f89191e0e00d9556e4714.ndjson.gz,api_fetched,0,,,
272,gefsatmos,completed,200,5,2021-08-22T18:00:00Z,2021-08-26T18:00:00Z,1240,1240,1240,1240,1240,11.618,4e14481c3efb63218f7ca8a017e3e7a64130766a1436c9d40f66c50bdc807469,full_tactical_backfill_ok_tmax_gefsatmos_4e14481c3efb,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210822_180000_to_20210826_180000/4e14481c3efb63218f7ca8a017e3e7a64130766a1436c9d40f66c50bdc807469.ndjson.gz,api_fetched,0,,,
273,gefsatmos,completed,200,5,2021-08-27T18:00:00Z,2021-08-31T18:00:00Z,1240,1240,1240,1240,1240,11.85,a15ca1e8d12baf9ac2fdff59b5dbfbd0511ea34e6381b596917778e8da8c8180,full_tactical_backfill_ok_tmax_gefsatmos_a15ca1e8d12b,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210827_180000_to_20210831_180000/a15ca1e8d12baf9ac2fdff59b5dbfbd0511ea34e6381b596917778e8da8c8180.ndjson.gz,api_fetched,0,,,
274,gefsatmos,completed,200,5,2021-09-01T18:00:00Z,2021-09-05T18:00:00Z,1240,1240,1240,1240,1240,11.116,4034cfe87b421bfa8ad96f04f95deb724256503e63c6c06629d90df7ab459883,full_tactical_backfill_ok_tmax_gefsatmos_4034cfe87b42,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210901_180000_to_20210905_180000/4034cfe87b421bfa8ad96f04f95deb724256503e63c6c06629d90df7ab459883.ndjson.gz,api_fetched,0,,,
275,gefsatmos,completed,200,5,2021-09-06T18:00:00Z,2021-09-10T18:00:00Z,1240,1240,1240,1240,1240,11.413,c366421c5bd3377062aeab6c65b5348fcb4f05cf0d22dc5bffe58f8770960460,full_tactical_backfill_ok_tmax_gefsatmos_c366421c5bd3,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210906_180000_to_20210910_180000/c366421c5bd3377062aeab6c65b5348fcb4f05cf0d22dc5bffe58f8770960460.ndjson.gz,api_fetched,0,,,
276,gefsatmos,completed,200,5,2021-09-11T18:00:00Z,2021-09-15T18:00:00Z,1240,1240,1240,1240,1240,11.788,ddab7300d9643534e98e163fde1246d8619d4501897a53d67faf4be141a6ac88,full_tactical_backfill_ok_tmax_gefsatmos_ddab7300d964,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210911_180000_to_20210915_180000/ddab7300d9643534e98e163fde1246d8619d4501897a53d67faf4be141a6ac88.ndjson.gz,api_fetched,0,,,
277,gefsatmos,completed,200,5,2021-09-16T18:00:00Z,2021-09-20T18:00:00Z,1240,1240,1240,1240,1240,11.608,09ebe7237b8bcb46e76b4f688a8b7ad8e8681998e622407ad8827aaca6b8a25b,full_tactical_backfill_ok_tmax_gefsatmos_09ebe7237b8b,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210916_180000_to_20210920_180000/09ebe7237b8bcb46e76b4f688a8b7ad8e8681998e622407ad8827aaca6b8a25b.ndjson.gz,api_fetched,0,,,
278,gefsatmos,completed,200,5,2021-09-21T18:00:00Z,2021-09-25T18:00:00Z,1240,1240,1240,1240,1240,11.719,ab580c528657ea700984a479f45abae308ad8135c482f2aa39ca2244cd4b5d87,full_tactical_backfill_ok_tmax_gefsatmos_ab580c528657,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210921_180000_to_20210925_180000/ab580c528657ea700984a479f45abae308ad8135c482f2aa39ca2244cd4b5d87.ndjson.gz,api_fetched,0,,,
279,gefsatmos,completed,200,5,2021-09-26T18:00:00Z,2021-09-30T18:00:00Z,1240,1240,1240,1240,1240,11.012,372d52e63deb9fd3b38fa0625a266c27fc80d6fb784edb0b22a044dd5ff53755,full_tactical_backfill_ok_tmax_gefsatmos_372d52e63deb,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20210926_180000_to_20210930_180000/372d52e63deb9fd3b38fa0625a266c27fc80d6fb784edb0b22a044dd5ff53755.ndjson.gz,api_fetched,0,,,
280,gefsatmos,completed,200,5,2021-10-01T18:00:00Z,2021-10-05T18:00:00Z,1240,1240,1240,1240,1240,11.989,51d82e7bf85d4e8be70e756b63d5655ebf7ce58197fd1aea717949dfe09873dc,full_tactical_backfill_ok_tmax_gefsatmos_51d82e7bf85d,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20211001_180000_to_20211005_180000/51d82e7bf85d4e8be70e756b63d5655ebf7ce58197fd1aea717949dfe09873dc.ndjson.gz,api_fetched,0,,,
281,gefsatmos,completed,200,5,2021-10-06T18:00:00Z,2021-10-10T18:00:00Z,1240,1240,1240,1240,1240,11.256,0a028323e39775404a5175b6742a02f8fdfe987dce1469d3013eb79c5bae0334,full_tactical_backfill_ok_tmax_gefsatmos_0a028323e397,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20211006_180000_to_20211010_180000/0a028323e39775404a5175b6742a02f8fdfe987dce1469d3013eb79c5bae0334.ndjson.gz,api_fetched,0,,,
282,gefsatmos,completed,200,5,2021-10-11T18:00:00Z,2021-10-15T18:00:00Z,1240,1240,1240,1240,1240,11.395,f5f66b045d1b578c4186876377688c3d49d007007b8fec111727d66e7a531729,full_tactical_backfill_ok_tmax_gefsatmos_f5f66b045d1b,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20211011_180000_to_20211015_180000/f5f66b045d1b578c4186876377688c3d49d007007b8fec111727d66e7a531729.ndjson.gz,api_fetched,0,,,
283,gefsatmos,completed,200,5,2021-10-16T18:00:00Z,2021-10-20T18:00:00Z,1240,1240,1240,1240,1240,11.389,3cd1aba45c1a5a9fa4cada69d0e2e5197d2bed637941d2d57923f33ed349cc31,full_tactical_backfill_ok_tmax_gefsatmos_3cd1aba45c1a,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20211016_180000_to_20211020_180000/3cd1aba45c1a5a9fa4cada69d0e2e5197d2bed637941d2d57923f33ed349cc31.ndjson.gz,api_fetched,0,,,
284,gefsatmos,completed,200,5,2021-10-21T18:00:00Z,2021-10-25T18:00:00Z,1240,1240,1240,1240,1240,11.679,b62c0bddb59879498b0c276787c2903cbf83b0d5968d6ea1c9b317b91e566637,full_tactical_backfill_ok_tmax_gefsatmos_b62c0bddb598,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20211021_180000_to_20211025_180000/b62c0bddb59879498b0c276787c2903cbf83b0d5968d6ea1c9b317b91e566637.ndjson.gz,api_fetched,0,,,
285,gefsatmos,completed,200,5,2021-10-26T18:00:00Z,2021-10-30T18:00:00Z,1240,1240,1240,1240,1240,10.845,285d027b09b562ef00d15d96b3a85e9806bf67b06b55553b2f7808faa6311018,full_tactical_backfill_ok_tmax_gefsatmos_285d027b09b5,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20211026_180000_to_20211030_180000/285d027b09b562ef00d15d96b3a85e9806bf67b06b55553b2f7808faa6311018.ndjson.gz,api_fetched,0,,,
286,gefsatmos,completed,200,5,2021-10-31T18:00:00Z,2021-11-04T18:00:00Z,1240,1240,1240,1240,1240,11.427,2c2aa96f3e3555d4a4d549a92d390a62d1637ca9aa9a5c24be2540817d06176d,full_tactical_backfill_ok_tmax_gefsatmos_2c2aa96f3e35,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20211031_180000_to_20211104_180000/2c2aa96f3e3555d4a4d549a92d390a62d1637ca9aa9a5c24be2540817d06176d.ndjson.gz,api_fetched,0,,,
287,gefsatmos,completed,200,5,2021-11-05T18:00:00Z,2021-11-09T18:00:00Z,1240,1240,1240,1240,1240,11.455,446b932ed5139feced36610495eab0d1c6df5aef41333937d2776453fed415ac,full_tactical_backfill_ok_tmax_gefsatmos_446b932ed513,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20211105_180000_to_20211109_180000/446b932ed5139feced36610495eab0d1c6df5aef41333937d2776453fed415ac.ndjson.gz,api_fetched,0,,,
288,gefsatmos,completed,200,5,2021-11-10T18:00:00Z,2021-11-14T18:00:00Z,1240,1240,1240,1240,1240,11.539,218416d598f824ff149a0000e4905ddab6f87cbe2cca6be93add92971e1401fa,full_tactical_backfill_ok_tmax_gefsatmos_218416d598f8,C:/Users/ahmad/Desktop/generalFiles/git/weather_markets/weather_data_extraction/bootstrap/hkg_tmax_elite_codex_bootstrap/hkg_tmax_elite_codex/data/_pipeline_internal/raw/gribstream_tactical_full_tactical_backfill_ok_tmax/gefsatmos/run_window_utc=20211110_180000_to_20211114_180000/218416d598f824ff149a0000e4905ddab6f87cbe2cca6be93add92971e1401fa.ndjson.gz,api_fetched,0,,,
