source_commit,original_path,sha256,bytes,target_readme,disposition
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-15/README.md,cbba2caf028bf92e2f90236f533c939f66856151561d947cd1dc8e42dfa1abaf,355,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-15/REPRODUCE.md,f4bd6acad4bef079f5ac248d119bb4a319930d2b16784e0de7cbc14f067d6b89,209,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-15/RESULTS.md,0e8a8f873d0a693c2f8234f3fb329baa12a38470cdee787c875be40ea766f65f,1943,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-15/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260615_20260615_20260709T162834Z_37748/RESULTS.md,0e8a8f873d0a693c2f8234f3fb329baa12a38470cdee787c875be40ea766f65f,1943,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-16/ASOF_CONTRACT.md,c35b330272f3b526e4f582eefa0cb0fac3f705e6e47b710f2c13fe97b782d26e,376,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-16/CONCLUSION.md,5eadac5989971a71a048059c05fab942bb1a72e8d7cf95be0af37e5861e61cd3,255,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-16/HYPOTHESIS.md,74a3f6a86e0e116e37ce43669d9f26030abbdfadada04060b45c59397aab3bf6,257,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-16/PROTOCOL.md,cfeb49ffc5746506ce148dad7765cb60b64246d60628c7b099acb496f0f3c2a6,527,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-16/README.md,cbba2caf028bf92e2f90236f533c939f66856151561d947cd1dc8e42dfa1abaf,355,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-16/REPRODUCE.md,f0cdadecd6566d8f22431e2c6d8084cd828a8c0ebd5148bb342af8d41219a273,209,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-16/RESULTS.md,d57db864c6a4c71de7be6a7d48cb9f6cbe186c8d0f5a0c7e12d4d63c1901f332,1944,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-16/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260616_20260616_20260709T163034Z_120216/RESULTS.md,d57db864c6a4c71de7be6a7d48cb9f6cbe186c8d0f5a0c7e12d4d63c1901f332,1944,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-17/ASOF_CONTRACT.md,c35b330272f3b526e4f582eefa0cb0fac3f705e6e47b710f2c13fe97b782d26e,376,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-17/CONCLUSION.md,5eadac5989971a71a048059c05fab942bb1a72e8d7cf95be0af37e5861e61cd3,255,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-17/HYPOTHESIS.md,74a3f6a86e0e116e37ce43669d9f26030abbdfadada04060b45c59397aab3bf6,257,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-17/PROTOCOL.md,cfeb49ffc5746506ce148dad7765cb60b64246d60628c7b099acb496f0f3c2a6,527,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-17/README.md,cbba2caf028bf92e2f90236f533c939f66856151561d947cd1dc8e42dfa1abaf,355,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-17/REPRODUCE.md,0396f7bf8de56901455e16b39e61913dacfd512313c2a2ada59c3564e10474b2,209,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-17/RESULTS.md,99d1126291f34050b1f23410fb3aaf3a19523072aee75d9ac76bca3765a0cf5c,1946,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-17/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260617_20260617_20260709T163034Z_25432/RESULTS.md,99d1126291f34050b1f23410fb3aaf3a19523072aee75d9ac76bca3765a0cf5c,1946,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-18/ASOF_CONTRACT.md,c35b330272f3b526e4f582eefa0cb0fac3f705e6e47b710f2c13fe97b782d26e,376,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-18/CONCLUSION.md,5eadac5989971a71a048059c05fab942bb1a72e8d7cf95be0af37e5861e61cd3,255,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-18/HYPOTHESIS.md,74a3f6a86e0e116e37ce43669d9f26030abbdfadada04060b45c59397aab3bf6,257,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-18/PROTOCOL.md,cfeb49ffc5746506ce148dad7765cb60b64246d60628c7b099acb496f0f3c2a6,527,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-18/README.md,cbba2caf028bf92e2f90236f533c939f66856151561d947cd1dc8e42dfa1abaf,355,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-18/REPRODUCE.md,611cc305bd296638c67385ff641fe95df254116b46f0cc9619436a15b36b1641,209,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-18/RESULTS.md,1902833555b49264cf623804836bbdf71da1727d9892ef217dd7bca8634621eb,1946,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-18/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260618_20260618_20260709T163237Z_12732/RESULTS.md,1902833555b49264cf623804836bbdf71da1727d9892ef217dd7bca8634621eb,1946,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-19/ASOF_CONTRACT.md,c35b330272f3b526e4f582eefa0cb0fac3f705e6e47b710f2c13fe97b782d26e,376,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-19/CONCLUSION.md,5eadac5989971a71a048059c05fab942bb1a72e8d7cf95be0af37e5861e61cd3,255,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-19/HYPOTHESIS.md,74a3f6a86e0e116e37ce43669d9f26030abbdfadada04060b45c59397aab3bf6,257,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-19/PROTOCOL.md,cfeb49ffc5746506ce148dad7765cb60b64246d60628c7b099acb496f0f3c2a6,527,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-19/README.md,cbba2caf028bf92e2f90236f533c939f66856151561d947cd1dc8e42dfa1abaf,355,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-19/REPRODUCE.md,3746ef27fd650dda7fe2a520ec477f21e688c2d1f42a2f673b67248d8bcbf8bc,209,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-19/RESULTS.md,d6db064da9a0ce36d7b8a20585261acbf1dacb403f3601e6971dd8ddbdc2eb8b,1942,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-19/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260619_20260619_20260709T163234Z_106748/RESULTS.md,d6db064da9a0ce36d7b8a20585261acbf1dacb403f3601e6971dd8ddbdc2eb8b,1942,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-20/ASOF_CONTRACT.md,c35b330272f3b526e4f582eefa0cb0fac3f705e6e47b710f2c13fe97b782d26e,376,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-20/CONCLUSION.md,5eadac5989971a71a048059c05fab942bb1a72e8d7cf95be0af37e5861e61cd3,255,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-20/HYPOTHESIS.md,74a3f6a86e0e116e37ce43669d9f26030abbdfadada04060b45c59397aab3bf6,257,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-20/PROTOCOL.md,cfeb49ffc5746506ce148dad7765cb60b64246d60628c7b099acb496f0f3c2a6,527,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-20/README.md,cbba2caf028bf92e2f90236f533c939f66856151561d947cd1dc8e42dfa1abaf,355,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-20/REPRODUCE.md,d1a95be6d9db75efb087d57fb3c53eba8e5bf7265a4cb2ed9fe3925f634b9e58,209,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-20/RESULTS.md,71416252b375f11ef0613667210f6fe62311fa5dbd843e29b18b8a64d272d408,1945,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-20/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260620_20260620_20260709T163436Z_119028/RESULTS.md,71416252b375f11ef0613667210f6fe62311fa5dbd843e29b18b8a64d272d408,1945,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-21/ASOF_CONTRACT.md,c35b330272f3b526e4f582eefa0cb0fac3f705e6e47b710f2c13fe97b782d26e,376,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-21/CONCLUSION.md,5eadac5989971a71a048059c05fab942bb1a72e8d7cf95be0af37e5861e61cd3,255,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-21/HYPOTHESIS.md,74a3f6a86e0e116e37ce43669d9f26030abbdfadada04060b45c59397aab3bf6,257,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-21/PROTOCOL.md,cfeb49ffc5746506ce148dad7765cb60b64246d60628c7b099acb496f0f3c2a6,527,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-21/README.md,cbba2caf028bf92e2f90236f533c939f66856151561d947cd1dc8e42dfa1abaf,355,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-21/REPRODUCE.md,8f657a2a0f3d3c29791be1b49dca8370fcc86a626a5e29002a35c3470d010b7b,209,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-21/RESULTS.md,fff7d80811d0e66e8c56de1acd2399ba712e17b8846897721e112269cc71b01c,1945,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-21/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260621_20260621_20260709T163437Z_117868/RESULTS.md,fff7d80811d0e66e8c56de1acd2399ba712e17b8846897721e112269cc71b01c,1945,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-22/ASOF_CONTRACT.md,c35b330272f3b526e4f582eefa0cb0fac3f705e6e47b710f2c13fe97b782d26e,376,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-22/CONCLUSION.md,5eadac5989971a71a048059c05fab942bb1a72e8d7cf95be0af37e5861e61cd3,255,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-22/HYPOTHESIS.md,74a3f6a86e0e116e37ce43669d9f26030abbdfadada04060b45c59397aab3bf6,257,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-22/PROTOCOL.md,cfeb49ffc5746506ce148dad7765cb60b64246d60628c7b099acb496f0f3c2a6,527,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-22/README.md,cbba2caf028bf92e2f90236f533c939f66856151561d947cd1dc8e42dfa1abaf,355,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-22/REPRODUCE.md,49615cc8498a8be0ab4002c1f99da8d3bada8cf0aea874e77a0463276896bc5d,209,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-22/RESULTS.md,6351af5f09ddeb09627135641662cb3f9be1ec9aa156554fe25142a5339fc9cf,2465,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-22/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260622_20260622_20260709T163627Z_117840/RESULTS.md,6351af5f09ddeb09627135641662cb3f9be1ec9aa156554fe25142a5339fc9cf,2465,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-23/ASOF_CONTRACT.md,c35b330272f3b526e4f582eefa0cb0fac3f705e6e47b710f2c13fe97b782d26e,376,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-23/CONCLUSION.md,5eadac5989971a71a048059c05fab942bb1a72e8d7cf95be0af37e5861e61cd3,255,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-23/HYPOTHESIS.md,74a3f6a86e0e116e37ce43669d9f26030abbdfadada04060b45c59397aab3bf6,257,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-23/PROTOCOL.md,cfeb49ffc5746506ce148dad7765cb60b64246d60628c7b099acb496f0f3c2a6,527,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-23/README.md,cbba2caf028bf92e2f90236f533c939f66856151561d947cd1dc8e42dfa1abaf,355,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-23/REPRODUCE.md,9b64fd34ed8369f3e7de4c92dbee36d72665d351f33b66863f527b9d018ab075,209,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-23/RESULTS.md,51979372d4bbb20455c3e06ed8710e1c3ec9ec3bd6cf0dba21bdab4964e3fb69,2455,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-23/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260623_20260623_20260709T163627Z_119736/RESULTS.md,51979372d4bbb20455c3e06ed8710e1c3ec9ec3bd6cf0dba21bdab4964e3fb69,2455,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-24/ASOF_CONTRACT.md,c35b330272f3b526e4f582eefa0cb0fac3f705e6e47b710f2c13fe97b782d26e,376,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
b2da67aca12cdc2c2da69a691a18793ef3c35d88,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8/shards/2026-06-24/CONCLUSION.md,5eadac5989971a71a048059c05fab942bb1a72e8d7cf95be0af37e5861e61cd3,255,hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/README.md,merge_then_prune
