station_id,target_date_local,asof_utc,mu_hat_oof,actual_tmax_f,residual_f,r_value
KNYC,2022-08-26,2022-08-25 12:00:00+00:00,87.02553253764893,87.0,-0.025532537648928155,2.23300426155826
KNYC,2022-08-27,2022-08-26 12:00:00+00:00,84.89370832472764,90.0,5.1062916752723595,1.6978240804557252
KNYC,2022-08-28,2022-08-27 12:00:00+00:00,82.09939795640065,82.0,-0.09939795640065086,2.3534603485557777
KNYC,2022-08-29,2022-08-28 12:00:00+00:00,85.20218798857042,85.0,-0.2021879885704152,1.351778212998308
KNYC,2022-08-30,2022-08-29 12:00:00+00:00,86.18995138763218,89.0,2.8100486123678223,1.8417454429976936
KNYC,2022-08-31,2022-08-30 12:00:00+00:00,83.30881463257374,85.0,1.6911853674262574,2.4820578466853336
KNYC,2022-09-01,2022-08-31 12:00:00+00:00,83.55206991870159,86.0,2.4479300812984093,3.316165176471194
KNYC,2022-09-02,2022-09-01 12:00:00+00:00,82.31219541076501,79.0,-3.312195410765014,3.167035536172609
KNYC,2022-09-03,2022-09-02 12:00:00+00:00,82.23761730546438,82.0,-0.23761730546438287,2.1996717940906287
KNYC,2022-09-04,2022-09-03 12:00:00+00:00,85.58261066632102,90.0,4.417389333678983,2.728128945763639
KNYC,2022-09-05,2022-09-04 12:00:00+00:00,80.06070929482739,88.0,7.93929070517261,3.3674832703393776
KNYC,2022-09-06,2022-09-05 12:00:00+00:00,75.06623278031607,74.0,-1.0662327803160707,1.9784864845912211
KNYC,2022-09-07,2022-09-06 12:00:00+00:00,72.13374149456318,72.0,-0.13374149456318207,3.092885928976336
KNYC,2022-09-08,2022-09-07 12:00:00+00:00,79.72663093177331,78.0,-1.7266309317733146,1.9958178707245144
KNYC,2022-09-09,2022-09-08 12:00:00+00:00,82.69211418108748,80.0,-2.692114181087476,1.7405623478981862
KNYC,2022-09-10,2022-09-09 12:00:00+00:00,83.44124592006517,86.0,2.558754079934829,1.9216572036345845
KNYC,2022-09-11,2022-09-10 12:00:00+00:00,77.74133910004673,76.0,-1.74133910004673,2.887795946288694
KNYC,2022-09-12,2022-09-11 12:00:00+00:00,81.65727668807678,81.0,-0.6572766880767773,2.149611613694945
KNYC,2022-09-13,2022-09-12 12:00:00+00:00,82.89579416402174,82.0,-0.8957941640217371,1.9428771396322209
KNYC,2022-09-14,2022-09-13 12:00:00+00:00,82.1129646598656,80.0,-2.1129646598655967,1.7719396760299295
KNYC,2022-09-15,2022-09-14 12:00:00+00:00,75.33277958243887,74.0,-1.3327795824388744,1.8438622771633943
KNYC,2022-09-16,2022-09-15 12:00:00+00:00,78.01074683006196,75.0,-3.0107468300619615,2.5103670779137013
KNYC,2022-09-17,2022-09-16 12:00:00+00:00,77.35340107093357,76.0,-1.3534010709335718,1.8161528533927704
KNYC,2022-09-18,2022-09-17 12:00:00+00:00,82.3945114257076,83.0,0.6054885742923943,1.5545908651199496
KNYC,2022-09-19,2022-09-18 12:00:00+00:00,83.90440662085943,85.0,1.095593379140567,2.1608753522777557
KNYC,2022-09-20,2022-09-19 12:00:00+00:00,79.43266366108224,79.0,-0.43266366108224474,1.9440465338900328
KNYC,2022-09-21,2022-09-20 12:00:00+00:00,82.15963629034933,80.0,-2.159636290349326,2.152692008328737
KNYC,2022-09-22,2022-09-21 12:00:00+00:00,76.92557563449999,75.0,-1.9255756344999924,3.121495295131582
KNYC,2022-09-23,2022-09-22 12:00:00+00:00,63.90624553033568,63.0,-0.9062455303356813,2.86042834773893
KNYC,2022-09-24,2022-09-23 12:00:00+00:00,70.11662036798617,69.0,-1.1166203679861724,2.211304007145656
KNYC,2022-09-25,2022-09-24 12:00:00+00:00,78.25524275361364,72.0,-6.2552427536136435,2.1595368381272224
KNYC,2022-09-26,2022-09-25 12:00:00+00:00,74.77006620696575,74.0,-0.7700662069657511,1.660352924706693
KNYC,2022-09-27,2022-09-26 12:00:00+00:00,72.1586850873555,70.0,-2.1586850873554937,2.1902522887441243
KNYC,2022-09-28,2022-09-27 12:00:00+00:00,71.02581582459888,69.0,-2.0258158245988795,1.8905680193174188
KNYC,2022-09-29,2022-09-28 12:00:00+00:00,66.4933670974237,66.0,-0.49336709742370033,1.7239016034734531
KNYC,2022-09-30,2022-09-29 12:00:00+00:00,66.40086104636677,62.0,-4.400861046366771,1.4041738537244672
KNYC,2022-10-01,2022-09-30 12:00:00+00:00,60.13296237933093,61.0,0.8670376206690733,3.006375804555897
KNYC,2022-10-02,2022-10-01 12:00:00+00:00,59.24847855683075,60.0,0.7515214431692527,2.501365545173768
KNYC,2022-10-03,2022-10-02 12:00:00+00:00,61.26394870861132,53.0,-8.263948708611323,2.0829211122333167
KNYC,2022-10-04,2022-10-03 12:00:00+00:00,54.65583308957956,55.0,0.3441669104204408,2.5697806302277058
KNYC,2022-10-05,2022-10-04 12:00:00+00:00,60.198941958343774,59.0,-1.1989419583437737,1.911203726409564
KNYC,2022-10-06,2022-10-05 12:00:00+00:00,73.59437243470765,74.0,0.4056275652923489,0.9424689761507166
KNYC,2022-10-07,2022-10-06 12:00:00+00:00,75.57133223496218,76.0,0.42866776503781523,2.4466555032457835
KNYC,2022-10-08,2022-10-07 12:00:00+00:00,58.4885895719748,58.0,-0.48858957197479924,2.12750537526773
KNYC,2022-10-09,2022-10-08 12:00:00+00:00,64.07218832062223,61.0,-3.0721883206222316,1.7213634265906328
KNYC,2022-10-10,2022-10-09 12:00:00+00:00,68.04598641778423,67.0,-1.0459864177842348,1.61800409439073
KNYC,2022-10-11,2022-10-10 12:00:00+00:00,72.17724278144419,70.0,-2.1772427814441926,1.6273814944723082
KNYC,2022-10-12,2022-10-11 12:00:00+00:00,70.84113871020055,70.0,-0.8411387102005534,0.7932214898767209
KNYC,2022-10-13,2022-10-12 12:00:00+00:00,69.60202182314872,69.0,-0.6020218231487178,2.627288191856776
KNYC,2022-10-14,2022-10-13 12:00:00+00:00,66.57252590563495,67.0,0.4274740943650528,2.473049255520916
KNYC,2022-10-15,2022-10-14 12:00:00+00:00,67.49743128966873,68.0,0.5025687103312748,1.0032478596174097
KNYC,2022-10-16,2022-10-15 12:00:00+00:00,66.10274551043959,64.0,-2.10274551043959,2.338817109662545
KNYC,2022-10-17,2022-10-16 12:00:00+00:00,66.56765675220433,66.0,-0.5676567522043285,2.399082477749038
KNYC,2022-10-18,2022-10-17 12:00:00+00:00,55.96943294918327,56.0,0.03056705081672817,2.673297062106722
KNYC,2022-10-19,2022-10-18 12:00:00+00:00,56.838109376990516,54.0,-2.8381093769905164,1.55570690949336
KNYC,2022-10-20,2022-10-19 12:00:00+00:00,60.34983866310947,58.0,-2.349838663109473,1.9334850102756276
KNYC,2022-10-21,2022-10-20 12:00:00+00:00,64.91770953499473,62.0,-2.917709534994728,0.9950297947830776
KNYC,2022-10-22,2022-10-21 12:00:00+00:00,68.23793428099827,66.0,-2.2379342809982745,1.016383388226798
KNYC,2022-10-23,2022-10-22 12:00:00+00:00,63.898091097662025,61.0,-2.898091097662025,2.5316273076584985
KNYC,2022-10-24,2022-10-23 12:00:00+00:00,65.42113347715146,61.0,-4.421133477151457,2.2424825730107747
KNYC,2022-10-25,2022-10-24 12:00:00+00:00,70.92423442592319,70.0,-0.9242344259231885,1.4496352915217705
KNYC,2022-10-26,2022-10-25 12:00:00+00:00,71.05574715494494,72.0,0.9442528450550611,2.498869071721831
KNYC,2022-10-27,2022-10-26 12:00:00+00:00,65.71574742330266,65.0,-0.7157474233026591,1.844086175036224
KNYC,2022-10-28,2022-10-27 12:00:00+00:00,59.59428140966959,56.0,-3.594281409669591,1.907713797236034
KNYC,2022-10-29,2022-10-28 12:00:00+00:00,61.72995810791491,58.0,-3.7299581079149107,2.1656487363113106
KNYC,2022-10-30,2022-10-29 12:00:00+00:00,63.93872238315279,63.0,-0.9387223831527933,1.431850456571428
KNYC,2022-10-31,2022-10-30 12:00:00+00:00,66.22936396233493,65.0,-1.2293639623349293,1.3157138447280003
KNYC,2022-11-01,2022-10-31 12:00:00+00:00,68.04126426755239,67.0,-1.0412642675523927,1.7027615045361333
KNYC,2022-11-02,2022-11-01 12:00:00+00:00,69.03711236501401,70.0,0.9628876349859894,0.7007823415989657
KNYC,2022-11-03,2022-11-02 12:00:00+00:00,67.56964206281057,67.0,-0.5696420628105727,1.2628705191329823
KNYC,2022-11-04,2022-11-03 12:00:00+00:00,70.91239083556846,70.0,-0.9123908355684591,0.719886891013428
KNYC,2022-11-05,2022-11-04 12:00:00+00:00,73.23854782721452,76.0,2.761452172785482,0.9791465474323788
KNYC,2022-11-06,2022-11-05 12:00:00+00:00,76.08362361459037,75.0,-1.0836236145903655,1.0845752346863775
KNYC,2022-11-07,2022-11-06 12:00:00+00:00,74.91446784506518,77.0,2.0855321549348247,2.2586848587706583
KNYC,2022-11-08,2022-11-07 12:00:00+00:00,57.68161966381631,58.0,0.31838033618368655,2.1080931867046058
KNYC,2022-11-09,2022-11-08 12:00:00+00:00,57.51445608708381,53.0,-4.514456087083808,2.048286433113564
KNYC,2022-11-10,2022-11-09 12:00:00+00:00,67.19815588952224,66.0,-1.1981558895222406,1.057045376574025
KNYC,2022-11-11,2022-11-10 12:00:00+00:00,68.8747746656395,68.0,-0.8747746656395066,1.3301956947053364
KNYC,2022-11-12,2022-11-11 12:00:00+00:00,70.5486552685542,69.0,-1.5486552685541994,2.510884899346491
KNYC,2022-11-13,2022-11-12 12:00:00+00:00,59.08739091253869,61.0,1.9126090874613126,2.4427488614269874
KNYC,2022-11-14,2022-11-13 12:00:00+00:00,48.42794890127756,45.0,-3.42794890127756,2.254566979837665
KNYC,2022-11-15,2022-11-14 12:00:00+00:00,47.59981788506294,46.0,-1.59981788506294,2.714210847781413
KNYC,2022-11-16,2022-11-15 12:00:00+00:00,54.163140816901176,50.0,-4.163140816901176,2.245803914822207
KNYC,2022-11-17,2022-11-16 12:00:00+00:00,46.892051385276886,46.0,-0.8920513852768863,1.180198817526313
KNYC,2022-11-18,2022-11-17 12:00:00+00:00,41.05404728827809,44.0,2.945952711721908,1.5440393180587038
KNYC,2022-11-19,2022-11-18 12:00:00+00:00,39.14428184126279,40.0,0.8557181587372114,1.618396315574914
KNYC,2022-11-20,2022-11-19 12:00:00+00:00,39.509741042510065,40.0,0.4902589574899352,1.784446390262755
KNYC,2022-11-21,2022-11-20 12:00:00+00:00,39.664880953123244,41.0,1.3351190468767555,2.519622497583557
KNYC,2022-11-22,2022-11-21 12:00:00+00:00,49.463072780194594,51.0,1.5369272198054063,1.309892195860823
KNYC,2022-11-23,2022-11-22 12:00:00+00:00,53.80756187136683,55.0,1.192438128633171,0.8162485490169846
KNYC,2022-11-24,2022-11-23 12:00:00+00:00,54.84921560176598,54.0,-0.8492156017659767,0.7677594741418374
KNYC,2022-11-25,2022-11-24 12:00:00+00:00,54.23083222925611,55.0,0.7691677707438913,1.155862821623105
KNYC,2022-11-26,2022-11-25 12:00:00+00:00,58.52090783818381,57.0,-1.5209078381838097,0.8559931993589192
KNYC,2022-11-27,2022-11-26 12:00:00+00:00,60.667025148197816,60.0,-0.6670251481978156,1.7806471688062373
KNYC,2022-11-28,2022-11-27 12:00:00+00:00,55.8294187228059,54.0,-1.8294187228058973,1.5678186351726535
KNYC,2022-11-29,2022-11-28 12:00:00+00:00,48.52427860130112,44.0,-4.52427860130112,1.0244627104696993
KNYC,2022-11-30,2022-11-29 12:00:00+00:00,60.55466809161327,58.0,-2.554668091613273,1.7858890209027585
KNYC,2022-12-01,2022-11-30 12:00:00+00:00,38.479327043591994,43.0,4.520672956408006,1.895899258078744
KNYC,2022-12-02,2022-12-01 12:00:00+00:00,44.52349719754691,47.0,2.4765028024530906,0.7137003831645119
KNYC,2022-12-03,2022-12-02 12:00:00+00:00,59.39340903119272,58.0,-1.3934090311927179,3.0184707009675136
KNYC,2022-12-04,2022-12-03 12:00:00+00:00,39.65874406850299,45.0,5.34125593149701,1.9563402556232925
KNYC,2022-12-05,2022-12-04 12:00:00+00:00,48.685258585374726,48.0,-0.6852585853747257,1.1691714984089736
KNYC,2022-12-06,2022-12-05 12:00:00+00:00,57.50151533173994,58.0,0.4984846682600619,1.6322607569658427
KNYC,2022-12-07,2022-12-06 12:00:00+00:00,59.906326186151894,59.0,-0.9063261861518939,1.293562698156515
KNYC,2022-12-08,2022-12-07 12:00:00+00:00,55.26066947001574,55.0,-0.2606694700157419,1.3653679643648906
KNYC,2022-12-09,2022-12-08 12:00:00+00:00,45.676487522581354,45.0,-0.676487522581354,1.081563869950418
KNYC,2022-12-10,2022-12-09 12:00:00+00:00,39.026506256829194,39.0,-0.02650625682919383,2.567517082058317
KNYC,2022-12-11,2022-12-10 12:00:00+00:00,38.93383326344574,40.0,1.0661667365542584,2.3082262724317646
KNYC,2022-12-12,2022-12-11 12:00:00+00:00,38.47187134576981,38.0,-0.47187134576981293,2.4811324768910232
KNYC,2022-12-13,2022-12-12 12:00:00+00:00,39.314134402513126,40.0,0.6858655974868739,0.6413211560238512
KNYC,2022-12-14,2022-12-13 12:00:00+00:00,39.18595147261403,39.0,-0.185951472614029,0.924061153954176
KNYC,2022-12-15,2022-12-14 12:00:00+00:00,43.27398031703683,42.0,-1.2739803170368305,0.9437936505544908
KNYC,2022-12-16,2022-12-15 12:00:00+00:00,45.16666386790523,44.0,-1.1666638679052284,3.280171807470475
KNYC,2022-12-17,2022-12-16 12:00:00+00:00,39.3124719702952,44.0,4.687528029704801,1.399989310018526
KNYC,2022-12-18,2022-12-17 12:00:00+00:00,40.010307667503305,40.0,-0.01030766750330514,0.934576516015066
KNYC,2022-12-19,2022-12-18 12:00:00+00:00,39.759398971934154,39.0,-0.7593989719341536,1.096206716835852
KNYC,2022-12-20,2022-12-19 12:00:00+00:00,39.67733467029668,39.0,-0.6773346702966805,0.8583096587394528
KNYC,2022-12-21,2022-12-20 12:00:00+00:00,40.31777309547786,40.0,-0.31777309547786103,0.9988563879519414
KNYC,2022-12-22,2022-12-21 12:00:00+00:00,51.847008566294406,47.0,-4.847008566294406,1.392982980133474
KNYC,2022-12-23,2022-12-22 12:00:00+00:00,56.663925160589294,58.0,1.3360748394107063,6.542714110318196
KNYC,2022-12-24,2022-12-23 12:00:00+00:00,39.05258415423175,15.0,-24.052584154231752,1.9007432227564205
KNYC,2022-12-25,2022-12-24 12:00:00+00:00,38.360521531486285,28.0,-10.360521531486285,2.637297527926949
KNYC,2022-12-26,2022-12-25 12:00:00+00:00,39.00375048110775,29.0,-10.003750481107751,1.912007622331152
KNYC,2022-12-27,2022-12-26 12:00:00+00:00,39.77457628468101,35.0,-4.774576284681011,1.00451860224491
KNYC,2022-12-28,2022-12-27 12:00:00+00:00,40.13927307674316,47.0,6.860726923256841,0.6783598801472704
KNYC,2022-12-29,2022-12-28 12:00:00+00:00,47.87105268393189,51.0,3.128947316068107,0.576136758215803
KNYC,2022-12-30,2022-12-29 12:00:00+00:00,56.0977676568501,62.0,5.9022323431498975,1.475316363499248
KNYC,2022-12-31,2022-12-30 12:00:00+00:00,49.30994768216071,55.0,5.690052317839289,1.651751249335764
KNYC,2023-01-01,2022-12-31 12:00:00+00:00,59.293643417113366,55.0,-4.2936434171133655,1.3276651216587383
KNYC,2023-01-02,2023-01-01 12:00:00+00:00,58.495595639658944,56.0,-2.4955956396589443,1.517875004393363
KNYC,2023-01-03,2023-01-02 12:00:00+00:00,61.231970516818336,58.0,-3.231970516818336,1.818118091108765
KNYC,2023-01-04,2023-01-03 12:00:00+00:00,68.33464740800369,66.0,-2.33464740800369,1.664611154760663
KNYC,2023-01-05,2023-01-04 12:00:00+00:00,61.147578684694366,50.0,-11.147578684694366,1.2267785634662154
KNYC,2023-01-06,2023-01-05 12:00:00+00:00,48.197890197219024,49.0,0.8021098027809757,1.7323219444400988
KNYC,2023-01-07,2023-01-06 12:00:00+00:00,45.1503059847021,45.0,-0.15030598470210066,1.8415866867776072
KNYC,2023-01-08,2023-01-07 12:00:00+00:00,41.35653259345665,41.0,-0.3565325934566488,1.2216183597118009
KNYC,2023-01-09,2023-01-08 12:00:00+00:00,47.814463058685995,44.0,-3.8144630586859947,1.2606416325345438
KNYC,2023-01-10,2023-01-09 12:00:00+00:00,44.99173708652455,41.0,-3.9917370865245516,1.0097242249552896
KNYC,2023-01-11,2023-01-10 12:00:00+00:00,40.03710173585385,39.0,-1.0371017358538523,1.3709761387709345
KNYC,2023-01-12,2023-01-11 12:00:00+00:00,57.125843615408726,55.0,-2.1258436154087264,1.2648638502148186
KNYC,2023-01-13,2023-01-12 12:00:00+00:00,60.74653005253704,57.0,-3.7465300525370395,3.197996685686939
KNYC,2023-01-14,2023-01-13 12:00:00+00:00,40.040273843849675,38.0,-2.0402738438496755,1.9428855314588804
KNYC,2023-01-15,2023-01-14 12:00:00+00:00,39.951615373440106,41.0,1.0483846265598942,1.4321704158515058
KNYC,2023-01-16,2023-01-15 12:00:00+00:00,46.248291838724604,48.0,1.7517081612753955,1.5887438656392625
KNYC,2023-01-17,2023-01-16 12:00:00+00:00,46.179271449763185,47.0,0.8207285502368151,1.8065432613991248
KNYC,2023-01-18,2023-01-17 12:00:00+00:00,54.37569714004221,53.0,-1.375697140042213,1.1910254181062527
KNYC,2023-01-19,2023-01-18 12:00:00+00:00,44.467238409743615,44.0,-0.4672384097436151,1.1941454517488943
KNYC,2023-01-20,2023-01-19 12:00:00+00:00,49.270589892850566,49.0,-0.2705898928505661,1.2444643727873286
KNYC,2023-01-21,2023-01-20 12:00:00+00:00,43.5286811296432,42.0,-1.5286811296432035,1.2885525877899977
KNYC,2023-01-22,2023-01-21 12:00:00+00:00,43.69642254213509,42.0,-1.696422542135089,0.940129157235328
KNYC,2023-01-23,2023-01-22 12:00:00+00:00,43.71091745538075,39.0,-4.710917455380752,2.111703383117355
KNYC,2023-01-24,2023-01-23 12:00:00+00:00,43.538608689984336,46.0,2.4613913100156637,0.927612747016794
KNYC,2023-01-25,2023-01-24 12:00:00+00:00,52.06643641553443,54.0,1.933563584465567,2.2920403545503505
KNYC,2023-01-26,2023-01-25 12:00:00+00:00,55.52181101267881,57.0,1.4781889873211895,1.8351220259529324
KNYC,2023-01-27,2023-01-26 12:00:00+00:00,44.22235618374303,44.0,-0.222356183743031,1.4457170917956932
KNYC,2023-01-28,2023-01-27 12:00:00+00:00,51.360655203177245,52.0,0.6393447968227548,1.4136241661069922
KNYC,2023-01-29,2023-01-28 12:00:00+00:00,54.1347446632868,53.0,-1.1347446632868028,0.8856653780281679
KNYC,2023-01-30,2023-01-29 12:00:00+00:00,55.939807424938024,55.0,-0.9398074249380244,1.9303314868813144
KNYC,2023-01-31,2023-01-30 12:00:00+00:00,47.23914771380696,50.0,2.7608522861930425,3.2485076333466187
KNYC,2023-02-01,2023-01-31 12:00:00+00:00,36.38454342772543,38.0,1.6154565722745673,1.8933593859880895
KNYC,2023-02-02,2023-02-01 12:00:00+00:00,41.082527937100906,40.0,-1.082527937100906,1.7713317280502572
KNYC,2023-02-03,2023-02-02 12:00:00+00:00,33.80661766779322,35.0,1.193382332206781,4.8666963372015575
KNYC,2023-02-04,2023-02-03 12:00:00+00:00,27.354656622691078,27.0,-0.35465662269107767,3.5692914534403224
KNYC,2023-02-05,2023-02-04 12:00:00+00:00,49.055310205683384,49.0,-0.05531020568338363,2.0138587880914374
KNYC,2023-02-06,2023-02-05 12:00:00+00:00,50.837010873034465,52.0,1.1629891269655346,0.8726444086120907
KNYC,2023-02-07,2023-02-06 12:00:00+00:00,43.50822853222143,43.0,-0.5082285322214304,1.576059987414334
KNYC,2023-02-08,2023-02-07 12:00:00+00:00,52.6639660615513,53.0,0.33603393844870055,1.64437386873445
KNYC,2023-02-09,2023-02-08 12:00:00+00:00,57.40858432067357,55.0,-2.408584320673569,1.541084085391891
KNYC,2023-02-10,2023-02-09 12:00:00+00:00,60.141933228392226,61.0,0.8580667716077741,2.2870796000024507
KNYC,2023-02-11,2023-02-10 12:00:00+00:00,49.555086151253974,46.0,-3.555086151253974,1.8565505145299703
KNYC,2023-02-12,2023-02-11 12:00:00+00:00,51.573638374038396,48.0,-3.5736383740383957,2.725319446666124
KNYC,2023-02-13,2023-02-12 12:00:00+00:00,59.31087218049275,57.0,-2.3108721804927512,1.304875501759276
KNYC,2023-02-14,2023-02-13 12:00:00+00:00,56.73009943030286,54.0,-2.7300994303028574,1.298196274478337
KNYC,2023-02-15,2023-02-14 12:00:00+00:00,67.87449065583253,67.0,-0.8744906558325312,1.814040190626072
KNYC,2023-02-16,2023-02-15 12:00:00+00:00,68.30535529159772,70.0,1.6946447084022793,2.352395821201645
KNYC,2023-02-17,2023-02-16 12:00:00+00:00,66.78824633937462,61.0,-5.7882463393746235,5.79443656378645
KNYC,2023-02-18,2023-02-17 12:00:00+00:00,44.027625796846685,43.0,-1.027625796846685,3.164605788258477
KNYC,2023-02-19,2023-02-18 12:00:00+00:00,50.098335043495055,50.0,-0.09833504349505517,1.6384786327566938
KNYC,2023-02-20,2023-02-19 12:00:00+00:00,59.64236563102465,61.0,1.3576343689753472,1.5978073461807516
KNYC,2023-02-21,2023-02-20 12:00:00+00:00,48.99742294519568,50.0,1.0025770548043198,2.2258124366702643
KNYC,2023-02-22,2023-02-21 12:00:00+00:00,43.220273157009814,44.0,0.7797268429901862,2.3976308210092623
KNYC,2023-02-23,2023-02-22 12:00:00+00:00,60.913607778680294,44.0,-16.913607778680294,7.8657142929973265
KNYC,2023-02-24,2023-02-23 12:00:00+00:00,45.821471479324444,45.0,-0.821471479324444,3.925960723350022
KNYC,2023-02-25,2023-02-24 12:00:00+00:00,27.977813854724722,33.0,5.022186145275278,2.9578398910931503
KNYC,2023-02-26,2023-02-25 12:00:00+00:00,50.67046554408003,50.0,-0.6704655440800309,2.4000609713583656
KNYC,2023-02-27,2023-02-26 12:00:00+00:00,40.703070501605886,46.0,5.296929498394114,1.3995610937886096
KNYC,2023-02-28,2023-02-27 12:00:00+00:00,38.30554949615337,38.0,-0.30554949615336824,1.4669014195006786
KNYC,2023-03-01,2023-02-28 12:00:00+00:00,46.87225332496784,44.0,-2.8722533249678435,1.3201625711296263
KNYC,2023-03-02,2023-03-01 12:00:00+00:00,59.74354746492847,54.0,-5.743547464928469,2.49494313127633
KNYC,2023-03-03,2023-03-02 12:00:00+00:00,47.117455333391895,47.0,-0.11745533339189507,1.629987979001004
KNYC,2023-03-04,2023-03-03 12:00:00+00:00,47.397147956501044,45.0,-2.397147956501044,4.596939005122453
KNYC,2023-03-05,2023-03-04 12:00:00+00:00,48.65211671053389,53.0,4.347883289466111,1.15491820794823
KNYC,2023-03-06,2023-03-05 12:00:00+00:00,50.917612760896716,52.0,1.0823872391032836,2.2846969677462794
KNYC,2023-03-07,2023-03-06 12:00:00+00:00,43.557289417096044,47.0,3.442710582903956,2.48702930096257
KNYC,2023-03-08,2023-03-07 12:00:00+00:00,47.3772684188527,48.0,0.6227315811472991,1.5869634192107271
KNYC,2023-03-09,2023-03-08 12:00:00+00:00,48.67529950587287,51.0,2.3247004941271285,2.007270981637005
KNYC,2023-03-10,2023-03-09 12:00:00+00:00,44.20967848726763,46.0,1.790321512732369,1.4337463768988727
KNYC,2023-03-11,2023-03-10 12:00:00+00:00,43.380302013253136,45.0,1.6196979867468642,1.6684068064165718
KNYC,2023-03-12,2023-03-11 12:00:00+00:00,47.652435721193974,48.0,0.3475642788060256,1.7140898597676042
KNYC,2023-03-13,2023-03-12 12:00:00+00:00,46.67960384791839,45.0,-1.6796038479183935,1.0339721926436565
KNYC,2023-03-14,2023-03-13 12:00:00+00:00,43.7878287320245,38.0,-5.787828732024501,1.8858871430701072
KNYC,2023-03-15,2023-03-14 12:00:00+00:00,41.95381182627745,45.0,3.0461881737225482,1.5945133381123546
KNYC,2023-03-16,2023-03-15 12:00:00+00:00,57.32752492862262,59.0,1.6724750713773773,1.6833448485734184
KNYC,2023-03-17,2023-03-16 12:00:00+00:00,59.445768846306144,60.0,0.5542311536938556,2.7682986788385917
KNYC,2023-03-18,2023-03-17 12:00:00+00:00,53.430734607059314,56.0,2.569265392940686,3.735296561960298
KNYC,2023-03-19,2023-03-18 12:00:00+00:00,39.11876963020514,40.0,0.8812303697948565,2.5720591743635417
KNYC,2023-03-20,2023-03-19 12:00:00+00:00,53.235583750706525,51.0,-2.2355837507065246,1.5579842627043583
KNYC,2023-03-21,2023-03-20 12:00:00+00:00,63.22472695333849,63.0,-0.22472695333848947,1.6208599983848242
KNYC,2023-03-22,2023-03-21 12:00:00+00:00,59.75339189321874,62.0,2.2466081067812596,1.4215454642661596
KNYC,2023-03-23,2023-03-22 12:00:00+00:00,65.60776503118902,60.0,-5.607765031189018,2.724306228735545
KNYC,2023-03-24,2023-03-23 12:00:00+00:00,57.860699277325836,55.0,-2.8606992773258355,2.482273056393711
KNYC,2023-03-25,2023-03-24 12:00:00+00:00,47.74319373272147,47.0,-0.7431937327214726,2.067302203619134
KNYC,2023-03-26,2023-03-25 12:00:00+00:00,61.77799385000773,63.0,1.2220061499922679,1.5756849369858548
KNYC,2023-03-27,2023-03-26 12:00:00+00:00,52.78270456744754,62.0,9.217295432552461,3.631295807968944
KNYC,2023-03-28,2023-03-27 12:00:00+00:00,50.16296560727398,52.0,1.837034392726018,3.031162412391842
KNYC,2023-03-29,2023-03-28 12:00:00+00:00,52.301279258085025,55.0,2.6987207419149755,1.539048117873765
KNYC,2023-03-30,2023-03-29 12:00:00+00:00,46.76547697647822,46.0,-0.7654769764782188,2.568314964621542
KNYC,2023-03-31,2023-03-30 12:00:00+00:00,56.898178518441235,57.0,0.10182148155876547,2.804169901280931
KNYC,2023-04-01,2023-03-31 12:00:00+00:00,71.24295521825168,72.0,0.7570447817483199,3.4748918182864137
KNYC,2023-04-02,2023-04-01 12:00:00+00:00,49.84014935682603,51.0,1.159850643173968,3.195843111916906
KNYC,2023-04-03,2023-04-02 12:00:00+00:00,60.81554494085404,59.0,-1.8155449408540392,2.450058938150686
KNYC,2023-04-04,2023-04-03 12:00:00+00:00,70.59644586337089,73.0,2.4035541366291113,2.245623784455925
KNYC,2023-04-05,2023-04-04 12:00:00+00:00,58.79225526177519,57.0,-1.792255261775189,2.624582265882008
KNYC,2023-04-06,2023-04-05 12:00:00+00:00,77.45938421863569,80.0,2.540615781364309,5.077338903885588
KNYC,2023-04-07,2023-04-06 12:00:00+00:00,58.39179421997218,60.0,1.6082057800278236,2.8413872123223363
KNYC,2023-04-08,2023-04-07 12:00:00+00:00,51.51566266120454,54.0,2.484337338795463,2.331899714476199
KNYC,2023-04-09,2023-04-08 12:00:00+00:00,58.01535485125996,57.0,-1.015354851259957,1.9832267291235448
KNYC,2023-04-10,2023-04-09 12:00:00+00:00,66.0036260420572,68.0,1.9963739579427937,1.445904489157395
KNYC,2023-04-11,2023-04-10 12:00:00+00:00,74.11879486868524,75.0,0.8812051313147578,1.6819990099027222
KNYC,2023-04-12,2023-04-11 12:00:00+00:00,80.2953544657486,84.0,3.704645534251398,1.0826900278116942
KNYC,2023-04-13,2023-04-12 12:00:00+00:00,85.92587425828124,90.0,4.07412574171876,1.810202121826692
KNYC,2023-04-14,2023-04-13 12:00:00+00:00,86.29767077372453,91.0,4.702329226275467,1.6525569853871929
KNYC,2023-04-15,2023-04-14 12:00:00+00:00,71.07931820857893,75.0,3.9206817914210745,2.747858606824779
KNYC,2023-04-16,2023-04-15 12:00:00+00:00,74.22173441148914,71.0,-3.2217344114891375,3.155024730492367
KNYC,2023-04-17,2023-04-16 12:00:00+00:00,72.19231373836686,68.0,-4.192313738366863,2.516834133592755
KNYC,2023-04-18,2023-04-17 12:00:00+00:00,57.546809921091665,57.0,-0.5468099210916648,2.542317333626092
KNYC,2023-04-19,2023-04-18 12:00:00+00:00,64.96154813940102,64.0,-0.9615481394010175,3.447201643459755
